S.NO.,COLLEGE NAME,PROGRAM NAME,UR,OBC,SC,ST,EWS,PwBD,
1372,St. Stephen's College,B.A. (Hons.) English,926.9288845,,819.7463565,852.5191587,,739.7538259,
1373,St. Stephen's College,B.A. (Hons.) Economics,904.6216142,,726.2703661,741.5417062,,637.9490296,
1374,St. Stephen's College,B.A. (Hons.) History,918.7180959,,844.4037083,890.5619824,,854.4857911,
1375,St. Stephen's College,B.A. (Hons.) Philosophy,906.743835,,787.98542,737.4256445,,665.3892507,
1376,St. Stephen's College,B.A. (Hons.) Sanskrit,694.41179,,668.8346023,598.6426871,,,
1377,St. Stephen's College,B.Sc (Hons.) Mathematics,834.0827342,,651.897836,706.7955674,,391.0499651,
1378,St. Stephen's College,B.Sc (Hons.) Physics,578.7626064,,486.4898159,418.6426844,,124.0041337,
1379,St. Stephen's College,B.Sc (Hons.) Chemistry,550.6452034,,406.1509883,356.8354325,,151.6557262,
1380,St. Stephen's College,B.Sc (Prog.) Physical Science with Chemistry,487.3686726,,376.2821982,,,,
1381,St. Stephen's College,"B.Sc (Prog.) Physical Science with Computer 
Science/ Informatics Practices ",534.3491779,,403.0071813,244.1844521,,119.075471,
1382,St. Stephen's College,"B.A. Program (Urdu + Any other discipline 
subject from (Economics/History/Political 
Science/Philosophy)) ",726.1926635,,,587.8343077,,,
1383,St. Stephen's College,"B.A. Program (Any two discipline out of these 
(Economics/English/History/Political 
Science/Philosophy)) ",912.5744652,,826.9340686,,,839.1807657,
1384,Swami Shardhanand College,B.Sc (Prog.) Life Science,472.63356,401.644585,325.4847283,262.0940112,407.5161058,,
1385,Swami Shardhanand College,B.A. (Hons.) English,619.0128365,454.4711709,414.8605525,364.1147457,445.8220043,229.4203219,
1386,Swami Shardhanand College,B.A. (Hons.) Geography,611.8649866,492.1199945,423.8651118,476.9230548,412.8012679,,
1387,Swami Shardhanand College,B.A. (Hons.) Hindi,253.0228662,118.796219,99.9229247,,,,
1388,Swami Shardhanand College,B.A. (Hons.) History,591.3144004,445.6710316,410.9335433,365.6588955,365.3089523,,
1389,Swami Shardhanand College,B.Com,663.4768175,498.2620858,397.6450054,153.5043047,550.5452545,210.139472,
1390,Swami Shardhanand College,B.Com (Hons.),712.0865653,568.9031473,465.4572252,159.6072014,619.7652969,429.4758974,
1391,Swami Shardhanand College,B.Sc (Prog.) Applied Life Science,483.8497778,414.2238271,338.200475,266.4054639,420.101939,125.6593889,
1392,Swami Shardhanand College,B.Sc (Hons.) Botany,490.0520972,420.9025422,345.7652267,313.1250596,422.098042,67.394321,
1393,Swami Shardhanand College,B.Sc (Hons.) Microbiology,543.7560252,480.8053307,408.6888552,363.6503902,478.545514,242.5350634,
1394,Swami Shardhanand College,B.Sc (Hons.) Physics,323.6777508,253.4674334,164.1693439,55.187911,257.4853388,,
1395,Swami Shardhanand College,B.Sc (Hons.) Chemistry,322.055339,257.3661138,171.435872,133.2538784,249.3690861,,
1396,Swami Shardhanand College,B.Sc (Hons.) Zoology,510.6049858,447.503837,378.2530397,334.9153454,436.8334913,,
1397,Swami Shardhanand College,B.Sc (Prog.) Physical Science with Chemistry,224.3304779,163.519103,49.1080327,,165.5089295,,
1398,Swami Shardhanand College,B.A Program (Economics + Political Science),572.0457705,416.130468,371.6386074,265.9823764,381.6077412,,
1399,Swami Shardhanand College,B.A Program (Hindi + Political Science),523.3336678,396.3568376,397.8655885,275.5489913,277.5905967,,
1400,Swami Shardhanand College,B.A Program (English + Political Science),623.2219815,557.1049745,484.8733375,468.0097868,461.7935105,,
1401,Swami Shardhanand College,B.A Program (History + Political Science),568.8613796,428.9260752,394.8456192,336.0221645,346.5818099,,
1402,Swami Shardhanand College,B.A Program (Economics + History),554.2606704,406.5746711,348.5804949,243.5578489,351.851438,,
1403,Swami Shardhanand College,B.A Program (English + History),605.0395932,469.1137624,449.7244664,,413.7741251,,
1404,Swami Shardhanand College,"B.A Program (Office Management & 
Secretarial Practice (OMSP) + Political 
Science) ",583.232057,424.6168215,471.8497367,327.3331232,409.4734889,,
1405,Swami Shardhanand College,B.A Program (History + OMSP),551.514347,412.3375575,365.2571996,186.9620979,362.445224,,
1406,Swami Shardhanand College,B.A Program (Mathematics + OMSP),549.3452979,346.4170133,217.7951371,,298.2138444,,
1407,Swami Shardhanand College,B.A Program (Sanskrit + OMSP),263.02469,,,,,,
1408,Swami Shardhanand College,B.A Program (Sanskrit + Economics),424.490352,184.6997735,,,415.8075969,,
1409,Swami Shardhanand College,B.A Program (Sanskrit + History),311.5893425,,,,,,
1410,Swami Shardhanand College,B.A Program (Economics + Mathematics),612.7273619,366.3066007,242.4709556,,323.6251399,,
1411,Swami Shardhanand College,B.A Program (Computer Applications + Economics),640.9816866,465.6382513,364.7865316,201.0132263,462.8945395,,
1412,Swami Shardhanand College,B.A Program (Computer Applications + Mathematics),609.7721184,471.0886043,382.3126511,282.9687397,461.0696877,,
1413,Vivekananda College (W),B.Com,684.9152896,508.8771211,400.239898,225.1308577,531.5067808,,
1414,Vivekananda College (W),B.Com (Hons.),731.8580682,582.1333144,466.6771093,179.6984701,600.2450962,,
1415,Vivekananda College (W),B.A. (Hons.) Applied Psychology,758.0889835,555.3635449,508.8284601,419.2760971,539.2207027,384.5915493,
1416,Vivekananda College (W),B.A. (Hons.) English,645.6915153,472.638637,451.4163408,457.3806986,460.8504855,,
1417,Vivekananda College (W),B.A. (Hons.) Hindi,213.2788823,132.1205302,,,,,
1418,Vivekananda College (W),B.A. (Hons.) Sanskrit,219.5751058,81.8222035,,,,,
1419,Vivekananda College (W),B.A. (Hons.) History,614.8343348,444.4696101,408.7806921,342.0071629,318.0901975,466.6520832,
1420,Vivekananda College (W),B.A. (Hons.) Political Science,661.5497655,533.5432746,538.5582323,405.6942456,424.6875226,,
1421,Vivekananda College (W),B.Sc (Hons.) Mathematics,499.559993,363.1513427,253.9306828,263.7545321,371.3204196,354.6178614,
1422,Vivekananda College (W),B.A Program (English + Computer Applications),595.3975955,463.2380657,413.3052453,257.5051344,473.3563548,,
1423,Vivekananda College (W),B.A Program (English + French),586.4673972,383.3899419,390.3006786,279.2693433,373.7000009,,
1424,Vivekananda College (W),B.A Program (English + Food Technology),656.7453679,552.3882655,562.2636772,485.2107128,571.5651579,,
1425,Vivekananda College (W),B.A Program (French + Economics),608.9877816,294.0245206,357.3492319,,441.7191215,,
1426,Vivekananda College (W),B.A Program (Sanskrit + History),198.8526291,,,,,,
1427,Vivekananda College (W),"B.A Program (Computer Applications + 
Economics) ",630.8328169,378.6544649,324.7876821,,487.2060978,,
1428,Vivekananda College (W),"B.A Program (Computer Applications + 
Mathematics)",576.1725357,414.6350421,404.1825883,144.3603369,412.5891887,,
1429,Vivekananda College (W),Political Science),553.1807859,364.2533716,243.7905548,,275.4022776,,
1430,Vivekananda College (W),B.A Program (Economics + Mathematics),640.9049499,380.9650215,206.5872076,,331.6190239,,
1431,Vivekananda College (W),B.A Program (Economics + Political Science),647.6882076,450.5901627,414.7427183,382.3039727,475.70292,,
1432,Vivekananda College (W),B.A Program (Food Technology (FT) + History),537.3261493,407.3717851,340.0883112,,396.3904153,,
1433,Vivekananda College (W),B.A Program (Food Technology (FT) + Political Science),567.8650958,456.7559225,331.5963535,173.1746942,388.8506324,,
1434,Vivekananda College (W),B.A Program (History + Music),472.2738652,338.467634,316.7623379,,,,
1435,Vivekananda College (W),B.A Program (History + Political Science),618.9356104,473.4324003,431.166872,337.9318735,418.1373543,367.1522043,
1436,Vivekananda College (W),B.A Program (Sanskrit + Music),253.976695,,,,,,
1437,Vivekananda College (W),B.Sc (Hons.) Home Science,395.8462704,314.3077364,261.7078391,212.7613543,304.52861,,
1438,Zakir Husain Delhi College,B.A. (Hons.) Arabic,523.5459067,359.9885431,270.7387872,,321.994698,,
1439,Zakir Husain Delhi College,B.A. (Hons.) Bengali,320.5199364,299.0208141,223.8823761,175.7325852,140.9057316,,
1440,Zakir Husain Delhi College,B.A. (Hons.) Economics,700.5961188,464.3467218,332.0191506,235.3228477,464.1321186,,
1441,Zakir Husain Delhi College,B.A. (Hons.) English,670.3393777,506.1998323,468.6135966,508.2076408,493.2179269,164.4673868,
1442,Zakir Husain Delhi College,B.A. (Hons.) Hindi,387.0630235,219.3629828,262.62178,,155.3065073,334.2878318,
1443,Zakir Husain Delhi College,B.A. (Hons.) History,689.9892379,549.0131738,556.1404009,539.4810427,490.9757221,308.1278018,
1444,Zakir Husain Delhi College,B.A. (Hons.) Persian,490.7517024,329.8609901,287.0548409,200.6706916,249.4554263,,
1445,Zakir Husain Delhi College,B.A. (Hons.) Philosophy,629.4514484,451.2964987,398.6106907,367.6234052,394.5409984,,
1446,Zakir Husain Delhi College,B.A. (Hons.) Political Science,692.6276604,592.1265287,522.0461803,512.8608825,535.0815508,339.2591837,
1447,Zakir Husain Delhi College,B.A. (Hons.) Psychology,793.0700396,638.7897998,583.4534528,607.5348504,589.4372671,349.6289242,
1448,Zakir Husain Delhi College,B.A. (Hons.) Sanskrit,394.7465087,140.2367226,170.5131313,,206.0711383,,
1449,Zakir Husain Delhi College,B.A. (Hons.) Urdu,111.2921784,196.9902365,97.9344714,,111.3299417,,
1450,Zakir Husain Delhi College,B.Com,723.0579801,571.6932098,481.4199595,282.4237935,618.5526192,529.807618,
1451,Zakir Husain Delhi College,B.Com (Hons.),747.8036277,602.5570529,508.7756047,397.7252001,644.9475506,,
1452,Zakir Husain Delhi College,B.Sc (Prog.) Physical Science with Chemistry,245.9256024,185.4590255,104.9175399,203.1327897,170.8585102,,
1453,Zakir Husain Delhi College,B.Sc (Prog.) Life Science,482.8728455,412.7670811,330.9753111,289.6016999,409.5455075,,
1454,Zakir Husain Delhi College,B.Sc (Hons.) Botany,494.5888413,424.8510931,350.0269239,321.9015144,415.7687912,,
1455,Zakir Husain Delhi College,B.Sc (Hons.) Chemistry,327.5214178,263.1081965,181.1193324,76.34813,263.0115279,,
1456,Zakir Husain Delhi College,B.Sc (Hons.) Electronics,316.2597947,241.3694078,175.5101773,77.4573923,242.0547072,,
1457,Zakir Husain Delhi College,B.Sc (Hons.) Mathematics,532.4032448,421.6161436,317.4368589,125.8687218,404.8742878,,
1458,Zakir Husain Delhi College,B.Sc (Hons.) Zoology,532.0640848,459.3264447,382.3372653,357.0255421,432.6691166,102.4635417,
1459,Zakir Husain Delhi College,B.A Program (Arabic + Economics),484.5740261,357.0914204,263.0234571,,284.454109,,
1460,Zakir Husain Delhi College,B.A Program (Arabic + History),436.4408237,367.7287299,,,273.8934513,,
1461,Zakir Husain Delhi College,B.A Program (Arabic + Political Science),400.2021983,219.513919,200.0374123,,,,
1462,Zakir Husain Delhi College,B.A Program (Bengali + Economics),462.3038985,,142.6061621,,,,
1463,Zakir Husain Delhi College,B.A Program (Bengali + History),250.4070862,,,,,,
1464,Zakir Husain Delhi College,B.A Program (Bengali + Political Science),241.9124264,,122.15618,,,,
1465,Zakir Husain Delhi College,B.A Program (English + Economics),693.4742493,517.7527946,481.9463456,,532.1637211,,
1466,Zakir Husain Delhi College,B.A Program (English + History),653.9376307,561.5973997,487.9004537,448.9635321,465.8317049,,
1467,Zakir Husain Delhi College,B.A Program (English + Mathematics),640.8256522,491.5855436,461.8615048,,438.8878663,,
1468,Zakir Husain Delhi College,B.A Program (English + Political Science),663.0484769,570.4677667,509.7878805,566.2321681,556.280258,,
1469,Zakir Husain Delhi College,B.A Program (Hindi + Economics),577.2868131,444.0198794,426.0761016,244.4412627,376.072302,,
1470,Zakir Husain Delhi College,B.A Program (Hindi + History),561.0029156,445.9008015,416.0623364,312.1740069,,,
1471,Zakir Husain Delhi College,B.A Program (Hindi + Political Science),579.4020396,452.1619783,438.3291836,174.520514,374.1688331,,
1472,Zakir Husain Delhi College,B.A Program (Persian + Economics),360.8265514,282.3903961,224.6875295,,,,
1473,Zakir Husain Delhi College,B.A Program (Persian + History),264.7319161,,,,,,
1474,Zakir Husain Delhi College,B.A Program (Persian + Political Science),128.8693763,,,,,,
1475,Zakir Husain Delhi College,B.A Program (Sanskrit + Economics),399.7431351,289.6340751,,,222.2803464,,
1476,Zakir Husain Delhi College,B.A Program (Sanskrit + History),341.6524707,311.5637179,204.951055,,,,
1477,Zakir Husain Delhi College,B.A Program (Sanskrit + Political Science),321.7072596,213.0862633,,,,,
1478,Zakir Husain Delhi College,B.A Program (Urdu + Economics),505.4356843,356.6634139,,,194.6390761,,
1479,Zakir Husain Delhi College,B.A Program (Urdu + History),441.5598456,247.9418151,,289.8023469,,,
1480,Zakir Husain Delhi College,B.A Program (Urdu + Political Science),498.1899777,289.9676145,,222.0863663,,,
1481,Zakir Husain Delhi College,"B.A Program (Economics + Human Resource 
Management (HRM)) ",677.7189606,508.0183386,457.4744386,394.4752429,515.2472112,,
1482,Zakir Husain Delhi College,B.A Program (Economics + Mathematics),674.5085575,466.2586699,411.2461563,302.2104181,413.3050357,,
1483,Zakir Husain Delhi College,B.A Program (Economics + Political Science),657.2005342,555.3254022,503.8067234,521.5522793,471.5585439,,
1484,Zakir Husain Delhi College,B.A Program (History + Philosophy),630.6717468,452.340018,425.6137404,392.3288572,417.3516336,,
1485,Zakir Husain Delhi College,B.A Program (History + Political Science),626.6990617,507.6845807,465.8159703,502.925864,486.5631118,,
1486,Zakir Husain Delhi College,B.A Program (Human Resource Management (HRM) + Psychology),747.1057365,554.7752621,580.3269955,494.4011313,,,
1487,Zakir Husain Delhi College,B.A Program (Mathematics + Philosophy),591.4206708,457.3383123,389.9921561,,426.6002047,,
1488,Zakir Husain Delhi College,B.A Program (Mathematics + Psychology),673.4532385,490.7193449,451.9237921,,,,
1489,Zakir Husain Delhi College,B.A Program (Philosophy + Psychology),743.9802112,575.2486216,575.3751592,507.2868652,574.7562987,,
1490,Zakir Husain Delhi College (Evening),B.A. (Hons.) English,591.4534394,431.8628499,376.5188196,392.3328633,400.5900079,,
1491,Zakir Husain Delhi College (Evening),B.A. (Hons.) Hindi,389.6558066,259.9857109,276.7423433,,190.2138809,,
1492,Zakir Husain Delhi College (Evening),B.A. (Hons.) History,553.2450346,417.2319407,380.2604199,305.869642,313.7183623,,
1493,Zakir Husain Delhi College (Evening),B.A. (Hons.) Persian,463.2928844,308.0746079,215.2179426,,235.027927,,
1494,Zakir Husain Delhi College (Evening),B.A. (Hons.) Political Science,580.0497959,463.2588435,397.4877458,411.4444724,361.9399156,,
1495,Zakir Husain Delhi College (Evening),B.A. (Hons.) Sanskrit,394.2529003,212.6595717,92.3718522,,171.0084007,,
1496,Zakir Husain Delhi College (Evening),B.A. (Hons.) Urdu,256.6209046,263.9965406,145.6961959,,183.0537893,509.9665025,
1497,Zakir Husain Delhi College (Evening),B.Com (Hons.),683.3849118,525.3797394,425.4883012,115.5307079,563.1961709,291.2755146,
1498,Zakir Husain Delhi College (Evening),B.Com,646.4675002,484.4834768,361.9590135,136.8064841,502.7363472,330.1381891,
1499,Zakir Husain Delhi College (Evening),B.A Program (Arabic + Economics),473.9133431,280.4819251,,,,,
1500,Zakir Husain Delhi College (Evening),B.A Program (Arabic + History),369.4203288,121.3083857,,,,,
1501,Zakir Husain Delhi College (Evening),B.A Program (Arabic + Political Science),435.8610567,343.7683045,,,341.1921436,,
1502,Zakir Husain Delhi College (Evening),B.A Program (Bengali + Economics),362.9173681,309.7201599,,,,,
1503,Zakir Husain Delhi College (Evening),B.A Program (Bengali + History),124.739447,,,,,,
1504,Zakir Husain Delhi College (Evening),B.A Program (Bengali + Political Science),226.0826963,,,,,,
1505,Zakir Husain Delhi College (Evening),B.A Program (English + Economics),636.1850792,468.2202724,361.5677449,,,,
1506,Zakir Husain Delhi College (Evening),B.A Program (English + History),585.2496662,480.5301883,498.928474,331.6884385,,394.4204065,
1507,Zakir Husain Delhi College (Evening),B.A Program (English + Political Science),625.52991,576.4651908,,,484.9003243,,
1508,Zakir Husain Delhi College(Evening),B.A Program (Hindi + Economics),549.0902839,414.6031655,342.9379019,,318.8744487,,
1509,Zakir Husain Delhi College (Evening),B.A Program (Hindi + History),524.9783803,409.0424519,338.7369372,,259.6085532,229.6265176,
1510,Zakir Husain Delhi College(Evening),B.A Program (Hindi + Political Science),527.6960586,421.0598189,400.4171824,,246.5197025,,
1511,Zakir Husain Delhi College(Evening),B.A Program (Persian + Economics),333.0213511,,,,,,
1512,Zakir Husain Delhi College (Evening),B.A Program (Persian + History),241.1259552,,,,,,
1513,Zakir Husain Delhi College (Evening),B.A Program (Persian + Political Science),112.3727617,,,,,,
1514,Zakir Husain Delhi College (Evening),B.A Program (Sanskrit + Economics),395.9010243,229.6357076,,,,,
1515,Zakir Husain Delhi College (Evening),B.A Program (Sanskrit + History),296.9226405,,,,175.2453801,,
1516,Zakir Husain Delhi College (Evening),B.A Program (Sanskrit + Political Science),359.0589592,170.7506191,212.6480511,,,,
1517,Zakir Husain Delhi College (Evening),B.A Program (Urdu + Economics),482.8977625,338.1556623,,,,,
1518,Zakir Husain Delhi College (Evening),B.A Program (Urdu + History),392.9014071,232.1944737,,,,,
1519,Zakir Husain Delhi College (Evening),B.A Program (Urdu + Political Science),496.5239931,375.258836,,144.8950076,,,
1520,Zakir Husain Delhi College (Evening),B.A Program (Economics + History),551.5522031,391.4788417,353.6923459,321.055704,377.1794813,,
1521,Zakir Husain Delhi College(Evening),B.A Program (Economics + Human Resource Management (HRM)),637.9425359,473.9271883,375.0581039,178.8979561,502.8112315,,
1522,Zakir Husain Delhi College(Evening),B.A Program (Economics + Mathematics),602.0580787,378.4783099,307.4325144,,,,
1523,Zakir Husain Delhi College (Evening),B.A Program (Economics + Philosophy),638.7769134,506.7176495,348.9200905,305.9912633,463.1853103,,
